filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,MV,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous MV,Country
3002,"TWEEDY, BROWNE COMPANY LLC",2137030600,72,61,Mid,46.0,2130169015.0,4.3478,77.59,6.94,357.52,7.09,262.01,2001-05-30 04:00:00 UTC,22.75,55.53,20.77,68.94,5.06,9.24,7.249999999999999,7.000000000000001,6.950000000000001,11.06,8.72,7.37,21.2,35.5778,0000732905,06902,3.9819,0,0,2048596841.0,CT,STAMFORD,2147193.0,0.1343,0.1658,1.0155,-3.74,0.0,0.0,"Long-Term Focus,Value Investor,GARP,Low BETA Stock Focus,Contrarian","Investment Advisor,Hedge Fund",2001-05-30 04:00:00 UTC,2048596841.0,United States
47249,"TWELE CAPITAL MANAGEMENT, INC.",952-887-9253,22,24,Small,43.0,442045829.0,18.9189,75.4963,4.05,314.62,4.1,268.25,2009-01-21 05:00:00 UTC,14.93,37.26,16.2,41.3,1.25,6.54,5.72,5.19,2.33,7.16,6.25,5.54,23.0,44.4324,0001411268,55343,-28.9952,0,0,622558023.0,MN,MINNETONKA,1976404.0,-0.124,0.1275,0.6831,-6.45,441684389.0,99.918,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2009-01-21 05:00:00 UTC,622558023.0,United States
561658,TWELVE POINTS WEALTH MANAGEMENT LLC,9783189500,,,Small,174.0,273148090.0,6.3584,44.0663,7.09,12.69,6.45,5.37,2022-03-18 04:00:00 UTC,17.18,0.0,14.09,,,,,,,,,,6.1,7.6474,0001877090,01742,29.5203,0,0,210892085.0,MA,CONCORD,1198915.0,0.0841,0.1477,0.731,,165522654.0,60.598,"",Investment Advisor,2022-03-18 04:00:00 UTC,210892085.0,United States
570376,TWENTY ACRE CAPITAL LP,215-978-9807,,,Micro,19.0,103519369.0,15.7895,73.2807,8.82,67.68,10.58,75.68,2022-05-13 04:00:00 UTC,40.81,0.0,50.45,,,,,,,,,,4.9,5.4706,0001928941,18940,-1.5145,0,0,105111308.0,PA,NEWTOWN,1584170.0,0.5845,0.2786,0.9765,,0.0,0.0,"","Investment Advisor,Hedge Fund",2022-05-13 04:00:00 UTC,105111308.0,United States
3003,TWIN CAPITAL MANAGEMENT INC,7249422000,42,70,Small,299.0,806767314.0,19.7324,30.3955,4.98,433.27,6.69,513.84,2001-05-15 04:00:00 UTC,31.26,100.25,32.85,133.66,9.139999999999999,14.899999999999999,13.350000000000001,12.27,12.32,18.5,16.11,14.14,17.7,20.3086,0001059187,15317,5.6994,0,0,763265629.0,PA,MCMURRAY,2753882.0,0.3623,0.1737,0.9673,-0.32,1788634.0,0.222,"Long-Term Focus,Low BETA Stock Focus,Index Clone","Investment Advisor,Hedge Fund",2001-05-15 04:00:00 UTC,763265629.0,United States
670026,"TWIN CITY PRIVATE WEALTH, LLC",336-930-9494,,,Micro,94.0,101568555.0,,25.786,6.78,0.0,6.61,,2024-05-14 04:00:00 UTC,0.0,0.0,,,,,,,,,,,0.0,0.0,0002021982,27101,,0,0,0.0,NC,WINSTON-SALEM,1452984.0,0.0,0.0,,,6350397.0,6.252,"",Investment Advisor,2024-05-14 04:00:00 UTC,0.0,United States
200411,"TWIN FOCUS CAPITAL PARTNERS, LLC",617-720-4500,26,31,Small,165.0,525282068.0,16.3636,47.6485,10.24,136.52,12.56,140.15,2013-02-15 05:00:00 UTC,23.1,62.6,26.7,69.0,3.85,10.209999999999999,8.64,7.19,5.24,11.06,9.27,7.7700000000000005,16.7,20.0979,0001387761,02116,6.8588,0,0,491566605.0,MA,BOSTON,864562.0,0.069,0.1452,0.8068,-4.45,452029177.0,86.055,"FINANCE concentrated,Long-Term Focus,ETF Investor,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2013-02-15 05:00:00 UTC,491566605.0,United States
502631,"TWIN LAKES CAPITAL MANAGEMENT, LLC",(650) 610-9363,44,48,Micro,243.0,148016044.0,0.4115,41.6827,1.82,6.69,0.87,1.54,2021-02-26 05:00:00 UTC,21.94,0.0,17.89,,-1.97,,,,-2.8400000000000003,,,,7.3,11.4835,0001847794,94065,1.2795,0,0,146146111.0,CA,REDWOOD SHORES,26518.0,-0.2181,0.2198,1.1467,-12.71,12895071.0,8.712,"Value Investor,GARP",Investment Advisor,2021-02-26 05:00:00 UTC,146146111.0,United States
657681,"TWIN PEAKS WEALTH ADVISORS, LLC",(650) 200-0308,,,Micro,134.0,180089145.0,15.873,40.4144,1.76,1.15,2.04,1.67,2024-01-17 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.7,0.9048,0002006218,94010,15.0348,0,0,156551825.0,CA,BURLINGAME,597752.0,-0.2525,0.1126,0.6188,,129715671.0,72.029,"",Investment Advisor,2024-01-17 05:00:00 UTC,156551825.0,United States
3004,"TWIN SECURITIES, INC.",212 687 6834,,,Micro,18.0,100331967.0,66.6667,99.1542,2.76,-52.7,0.74,-48.82,2006-01-31 05:00:00 UTC,24.76,37.76,22.76,41.66,4.89,6.619999999999999,-1.97,-0.7799999999999999,4.66,7.21,0.06,0.8999999999999999,0.5,0.5385,0001351351,10019,5.834,1,2,94801217.0,NY,NEW YORK,2286560.0,0.1869,0.1086,0.3009,-0.61,0.0,0.0,"Short-Term Focus,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2006-01-31 05:00:00 UTC,94801217.0,United States
223287,"TWIN TREE MANAGEMENT, LP",(214) 979-2310,,,Large,1706.0,45325166977.0,48.5346,25.7055,3.94,309.88,5.7,263.73,2013-08-14 04:00:00 UTC,34.67,113.67,37.49,101.81,6.09,16.400000000000002,14.29,12.19,6.17,15.079999999999998,12.85,11.129999999999999,8.7,6.6444,0001535588,75206,-13.4326,362,440,52358265551.0,TX,DALLAS,410554492.0,0.122,0.2636,1.3124,-6.37,14105219948.0,31.12,"","Investment Advisor,Hedge Fund",2013-08-14 04:00:00 UTC,52358265551.0,United States
464032,TWINBEECH CAPITAL LP,212.439.4789,81,84,Mid,924.0,4846173186.0,77.7056,13.5105,2.07,139.86,1.16,140.01,2020-02-14 05:00:00 UTC,27.3,0.0,26.11,,10.48,,,,10.74,,,,0.1,2.0518,0001769646,10577,-21.7098,0,0,6190012051.0,NY,PURCHASE,135909141.0,0.3814,0.1986,1.1833,0.52,700325.0,0.014,Short-Term Focus,"Investment Advisor,Hedge Fund",2020-02-14 05:00:00 UTC,6190012051.0,United States
288847,"TWO CREEKS CAPITAL MANAGEMENT, LP",212-373-1240,65,68,Small,19.0,1735380472.0,26.3158,75.7752,7.16,74.71,6.12,202.39,2015-02-13 05:00:00 UTC,25.65,68.16,24.05,102.64,0.05,10.95,9.45,,4.7,15.17,14.62,,12.0,13.1765,0001606430,10019,8.688,0,0,1596662424.0,NY,NEW YORK,5476478.0,-0.1373,0.2025,1.22,-10.31,0.0,0.0,"","Investment Advisor,Hedge Fund",2015-02-13 05:00:00 UTC,1596662424.0,United States
621622,"TWO POINT CAPITAL MANAGEMENT, INC.",585-586-1731,,,Micro,24.0,243149531.0,0.0,61.7734,3.64,30.87,3.53,35.4,2023-01-23 05:00:00 UTC,24.29,0.0,25.18,,,,,,,,,,4.0,4.6667,0001962382,14534,11.0459,0,0,218963068.0,NY,PITTSFORD,31634.0,0.4414,0.153,1.0643,,4321217.0,1.777,"",Investment Advisor,2023-01-23 05:00:00 UTC,218963068.0,United States
480987,TWO SEAS CAPITAL LP,917.536.6028,,,Small,22.0,510542668.0,59.0909,94.809,-6.24,-6.27,-2.3,12.78,2022-02-14 05:00:00 UTC,4.42,0.0,-4.0,,,,,,,,,,3.3,3.0,0001823138,10580,24.6636,0,0,409536299.0,NY,RYE,15946094.0,-0.1455,0.3486,0.9569,,0.0,0.0,"","Investment Advisor,Hedge Fund",2022-02-14 05:00:00 UTC,409536299.0,United States
107419,"TWO SIGMA ADVISERS, LP",212-625-5700,,,Large,2717.0,43170283873.0,19.2492,16.8335,10.0,600.87,10.13,639.55,2011-02-14 05:00:00 UTC,35.21,131.12,35.87,144.03,13.120000000000001,18.240000000000002,16.07,14.63,14.2,19.53,16.84,14.97,3.6,13.4418,0001478735,10013,1.0785,0,0,42709667178.0,NY,NEW YORK,486887318.0,0.5669,0.1799,0.9331,3.5,1999777235.0,4.632,Long-Term Focus,"Investment Advisor,Hedge Fund,High Frequency Trader,Market Maker",2011-02-14 05:00:00 UTC,42709667178.0,United States
3005,"TWO SIGMA INVESTMENTS, LP",(212) 625-5700,,,Large,3534.0,42610965422.0,27.3345,9.0214,5.25,754.64,5.55,698.9,2003-02-14 05:00:00 UTC,19.41,72.18,21.45,80.16,3.6700000000000004,11.48,10.42,11.559999999999999,4.51,12.49,11.129999999999999,11.97,1.0,8.1025,0001179392,10013,-2.1285,57,6,43537680602.0,NY,NEW YORK,1794642084.0,0.0441,0.1858,0.998,-6.16,4672646806.0,10.966,Long-Term Focus,"Investment Advisor,Hedge Fund,High Frequency Trader",2003-02-14 05:00:00 UTC,43537680602.0,United States
120133,"TWO SIGMA SECURITIES, LLC",646-292-6904,,,Large,3888.0,10360414792.0,49.6142,13.1272,6.69,152.14,5.86,175.11,2015-02-17 05:00:00 UTC,31.37,81.06,30.83,89.9,8.32,12.61,10.870000000000001,,7.93,13.69,11.83,,1.7,6.565,0001450144,10013,0.137,733,763,10346242068.0,NY,NEW YORK,104875806.0,0.2815,0.1927,0.9642,-1.36,758618148.0,7.322,"","High Frequency Trader,Broker-Dealer",2015-02-17 05:00:00 UTC,10346242068.0,United States
660495,TWO STAR MANAGER LLC,3128482002,,,Micro,15.0,191632291.0,28.5714,91.6367,1.01,-1.95,0.28,-1.8,2024-02-12 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.8,0.7857,0002011256,33139,66.4021,0,0,115162217.0,FL,MIAMI BEACH,192070.0,-0.2252,0.1793,1.141,,61736665.0,32.216,"","",2024-02-12 05:00:00 UTC,115162217.0,United States
197090,TYBOURNE CAPITAL MANAGEMENT (HK) LTD,852-3983-6800,64,50,Small,42.0,584916990.0,26.1905,74.227,10.46,586.94,3.25,556.16,2013-02-08 05:00:00 UTC,22.07,68.06,10.93,46.49,-10.61,10.94,15.49,14.790000000000001,-15.0,7.9399999999999995,14.34,15.89,5.2,7.2105,0001553936,XXXXX,-12.8493,0,0,671155927.0,K3,HONG KONG,6194793.0,-0.4236,0.3174,1.3742,-23.36,0.0,0.0,Growth Investor,"Investment Advisor,Hedge Fund",2013-02-08 05:00:00 UTC,671155927.0,HONG KONG
658972,TYCHE WEALTH PARTNERS LLC,9724641658,,,Small,301.0,408569661.0,12.4555,36.8582,5.32,3.69,5.58,4.81,2024-01-30 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9466,0002004818,75024,-1.5681,0,0,415078331.0,TX,PLANO,748679.0,-0.1919,0.098,0.5784,,107287531.0,26.259,"",Investment Advisor,2024-01-30 05:00:00 UTC,415078331.0,United States
557639,TYLER-STONE WEALTH MANAGEMENT,2162950945,,,Micro,1009.0,225943430.0,10.109,30.0818,6.47,33.36,7.92,39.14,2022-02-22 05:00:00 UTC,31.24,0.0,36.21,,,,,,,,,,2.2,7.2461,0001912584,44122,13.1116,1,33,199752679.0,OH,BEACHWOOD,521248.0,0.393,0.1873,0.9809,,107412682.0,47.54,"",Investment Advisor,2022-02-22 05:00:00 UTC,199752679.0,United States
3008,TYNDALL CAPITAL PARTNERS L P,212-446-2466,,,Micro,1.0,527286.0,0.0,100.0,3.77,222.48,3.77,171.53,2003-02-24 05:00:00 UTC,57.07,-12.98,57.07,-21.09,17.21,-2.74,-11.25,-5.66,17.21,-4.63,-14.05,-7.359999999999999,2.0,2.0,0001219314,10155,-4.2755,0,0,550837.0,NY,NEW YORK,348.0,0.4304,0.4851,0.197,11.11,0.0,0.0,"",Hedge Fund,2003-02-24 05:00:00 UTC,550837.0,United States
660555,TYRO CAPITAL MANAGEMENT LLC,2122715285,,,Micro,20.0,173137116.0,55.0,84.8944,7.87,7.54,5.93,5.08,2024-02-13 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.7,0.5625,0001915395,10022,22.0321,0,0,141878368.0,NY,NEW YORK,5769652.0,-0.0244,0.1856,0.9345,,0.0,0.0,"","Investment Advisor,Hedge Fund",2024-02-13 05:00:00 UTC,141878368.0,United States
3009,U S GLOBAL INVESTORS INC,2103081234,70,63,Small,175.0,1215517436.0,43.75,67.4775,-1.34,992.3,2.22,695.58,2001-05-15 04:00:00 UTC,25.9,101.61,19.14,85.32,-6.34,15.049999999999999,10.65,4.93,-9.31,13.13,9.0,3.8699999999999997,18.5,8.0069,0000754811,78229,-18.2406,0,1,1486700852.0,TX,SAN ANTONIO,27398437.0,-0.3054,0.2975,1.5348,-17.58,3904674.0,0.321,"TRANSPORTS concentrated,Contrarian,Value Investor",Investment Advisor,2001-05-15 04:00:00 UTC,1486700852.0,United States
114467,"U.S. BANCORP ADVISORS, LLC",805-750-8964,,,Small,1304.0,1098663051.0,9.816,49.9439,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.8,1.7577,0000731201,91203,,0,0,0.0,CA,GLENDALE,0.0,,,,,948011774.0,86.288,"","Broker-Dealer,Investment Advisor,Banks",,0.0,United States
122601,"U.S. BANCORP INVESTMENTS, INC.",509-835-6140,,,Mid,1404.0,3989004584.0,6.7664,80.0955,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,4.0,3.4615,0000786393,55107,,0,0,0.0,MN,SAINT PAUL,0.0,,,,,3764600844.0,94.374,"","Investment Advisor,Banks,Broker-Dealer",,0.0,United States
539281,"U.S. CAPITAL WEALTH ADVISORS, LLC",512-342-0202,,,Mid,717.0,2598197645.0,14.0865,26.6874,5.06,14.62,1.63,3.33,2021-11-01 04:00:00 UTC,21.68,0.0,14.84,,,,,,,,,,6.7,7.2899,0001808915,78701,3.0093,0,3,2522294953.0,TX,AUSTIN,8060393.0,0.1276,0.1441,0.7117,,879741873.0,33.86,"",Investment Advisor,2021-11-01 04:00:00 UTC,2522294953.0,United States
107486,U.S. INVESTMENT CORP,610-688-2535,,,Small,5.0,1554631075.0,100.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001425157,19087,,0,0,0.0,PA,WAYNE,0.0,,,,,0.0,0.0,"","",,0.0,United States
79334,U.S. TRUST COMPANY OF DELAWARE,(302) 434-6435,,,Mid,1989.0,2811127967.0,3.4691,23.1453,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.4,3.6048,0001185372,19801,,0,0,0.0,DE,WILMINGTON,0.0,,,,,814195768.0,28.963,"",Trust,,0.0,United States
608121,UBS (MONACO) S.A.,0037793155815,,,Micro,76.0,60075898.0,,45.3926,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001946272,98007,,0,0,0.0,O9,MONACO,0.0,,,,,0.0,0.0,"","",,0.0,MONACO
437394,UBS AG,203-719-5241,,,Mega,5792.0,289470599682.0,10.2037,22.9851,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.2,3.2743,0001114446,CH 8001,,500,599,0.0,V8,ZURICH,0.0,,,,,53506500163.0,18.484,"","",,0.0,SWITZERLAND
3011,UBS ASSET MANAGEMENT AMERICAS LLC,60606,,,Mega,2598.0,281288543912.0,5.3118,27.2316,3.51,500.37,5.61,601.44,2001-05-15 04:00:00 UTC,30.13,110.2,32.03,141.83,8.05,16.02,14.87,14.04,11.49,19.32,17.46,16.03,22.5,31.9937,0000861177,60606,10.6566,0,0,254199475903.0,IL,CHICAGO,732648251.0,0.2856,0.184,0.9378,-1.52,6752496127.0,2.401,Long-Term Focus,"Investment Advisor,Hedge Fund",2001-05-15 04:00:00 UTC,254199475903.0,United States
562103,UBS BANK (CANADA),416-343-1800,,,Small,255.0,708534348.0,5.8824,31.3172,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.3,3.5569,0001916847,M5H 3Z4,,0,0,0.0,A6,TORONTO,0.0,,,,,0.0,0.0,"",Banks,,0.0,Canada
544168,UBS BRASIL ADMINISTRADORA DE VALORES MOBILIARIOS LTDA.,551127676247,,,Micro,97.0,72105802.0,24.7423,72.055,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.6,2.4536,0001895578,04538132,,0,0,0.0,D5,SAO PAULO,0.0,,,,,5911309.0,8.198,"","",,0.0,BRAZIL
545075,UBS EUROPE SE,615-721-4596,,,Mid,128.0,2441269959.0,10.1563,38.4882,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.7,3.4844,0001894864,60306,,0,0,0.0,2M,FRANKFURT,0.0,,,,,689262.0,0.028,"","",,0.0,GERMANY
106627,UBS FINANCIAL SERVICES INC, ,,,Large,5254.0,190085274772.0,4.016,17.8079,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.5,3.7156,0001161787,10019,,36,15,0.0,NY,NEW YORK,0.0,,,,,82733325949.0,43.524,"",Investment Advisor,,0.0,United States
3010,UBS Group AG,41-44-234-1111,,,Mega,10525.0,401538677804.0,24.4181,18.7272,7.35,575.71,7.7,705.72,2003-02-14 05:00:00 UTC,38.82,126.8,38.91,141.38,12.09,17.8,14.84,11.700000000000001,13.26,19.27,15.959999999999999,13.01,22.5,28.8761,0001610520,CH-8001,20.1941,506,604,334075074464.0,V8,ZURICH,1628201595.0,0.5048,0.1825,0.9843,2.19,136577139429.0,34.013,"Long-Term Focus,Index Clone",Market Maker,2003-02-14 05:00:00 UTC,334075074464.0,SWITZERLAND
550471,UBS LA MAISON DE GESTION,0153052800,,,Small,141.0,388080607.0,4.9645,57.1036,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.4,3.539,0001901383,75008,,0,0,0.0,I0,PARIS,0.0,,,,,1256912.0,0.324,"","",,0.0,FRANCE
299847,UBS SWITZERLAND AG,4144.234.1111,,,Large,5529.0,12363513734.0,85.4042,33.7495,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.9,0.5572,0001644493,CH-8001,,4,1,0.0,V8,ZURICH,0.0,,,,,194480013.0,1.573,"","",,0.0,SWITZERLAND
555324,"UDINE WEALTH MANAGEMENT, INC.",954-258-4392,,,Micro,30.0,145024970.0,48.1481,77.3826,-5.64,19.93,0.97,17.26,2022-02-09 05:00:00 UTC,22.89,0.0,19.04,,,,,,,,,,6.2,3.5556,0001907240,33432,15.4439,0,0,125623752.0,FL,BOCA RATON,1665477.0,0.1405,0.2465,1.2214,,50154923.0,34.584,"",Investment Advisor,2022-02-09 05:00:00 UTC,125623752.0,United States
358240,UG INVESTMENT ADVISERS LTD.,886-9-2042-9057,,,Small,14.0,301788857.0,28.5714,98.6456,17.34,471.11,30.91,655.5,2017-02-13 05:00:00 UTC,54.86,285.93,80.57,407.49,9.32,31.009999999999998,25.259999999999998,,23.29,38.379999999999995,29.439999999999998,,2.6,3.3571,0001697814,106,-4.76,0,0,316871997.0,F5,TAIPEI,3867668.0,0.1903,0.3364,0.7548,1.23,38067631.0,12.614,"",Investment Advisor,2017-02-13 05:00:00 UTC,316871997.0,"TAIWAN, PROVINCE OF CHINA"
556922,"ULLAND INVESTMENT ADVISORS, LLC",6123121400,,,Micro,265.0,125272000.0,36.7521,53.2194,7.55,21.42,7.93,22.24,2022-02-16 05:00:00 UTC,32.12,0.0,32.82,,,,,,,,,,6.5,6.103,0001911497,55402,26.2364,0,0,99236000.0,MN,MINNEAPOLIS,234880.0,0.1936,0.2019,1.0071,,28619000.0,22.845,"",Investment Advisor,2022-02-16 05:00:00 UTC,99236000.0,United States
358434,"ULLMANN WEALTH PARTNERS GROUP, LLC",904-280-3700,58,51,Small,116.0,672530307.0,12.931,70.3416,5.03,95.91,5.34,105.99,2017-02-14 05:00:00 UTC,23.24,69.78,24.2,79.45,5.390000000000001,11.17,9.77,,6.02,12.41,10.530000000000001,,12.6,13.8319,0001697725,32250,9.7774,0,0,612630688.0,FL,JACKSONVILLE BEACH,616587.0,0.1553,0.1625,0.9293,-3.77,625181918.0,92.96,"FINANCE concentrated,ETF Investor,Long-Term Focus",Investment Advisor,2017-02-14 05:00:00 UTC,612630688.0,United States
106923,ULYSSES MANAGEMENT LLC,212-455-6200,54,54,Small,67.0,1174016585.0,43.2836,78.9056,-4.23,309.05,-1.93,457.94,2011-02-14 05:00:00 UTC,25.82,34.63,30.9,62.76,-6.47,6.13,7.16,10.32,-3.0,10.23,10.81,12.9,8.9,8.2778,0001510912,10020,2.7786,4,5,1142277824.0,NY,NEW YORK,4541749.0,-0.3981,0.2341,1.1776,-17.26,602070170.0,51.283,"","Investment Advisor,Hedge Fund",2011-02-14 05:00:00 UTC,1142277824.0,United States
3014,"UMB BANK, N.A.",8168607089,,,Mid,2211.0,6314282906.0,30.3483,32.6444,3.92,462.26,4.26,448.04,2001-05-11 04:00:00 UTC,30.03,105.57,30.63,103.59,9.84,15.5,14.67,13.020000000000001,8.3,15.28,12.75,11.66,22.1,12.1231,0000933429,64121,-7.7058,0,0,6841472262.0,MO,KANSAS CITY,12806172.0,0.3979,0.1748,0.9649,0.21,1514722293.0,23.989,Long-Term Focus,Banks,2001-05-11 04:00:00 UTC,6841472262.0,United States
669884,UMPQUA BANK,(866) 486-7782,,,Micro,145.0,243780453.0,,36.9947,7.05,0.0,7.42,,2024-05-13 04:00:00 UTC,0.0,0.0,,,,,,,,,,,0.0,0.0,0002017259,97035,,0,0,0.0,OR,LAKE OSWEGO,1883972.0,0.0,0.0,,,67653150.0,27.752,"",Banks,2024-05-13 04:00:00 UTC,0.0,United States
556715,"UNC MANAGEMENT COMPANY, INC.",(919) 442-1599,,,Micro,3.0,121973000.0,66.6667,100.0,19.24,-8.09,9.91,7.31,2022-02-15 05:00:00 UTC,35.51,0.0,26.3,,,,,,,,,,0.5,0.5,0001911286,27517,-8.889,0,0,133873000.0,NC,CHAPEL HILL,1199012.0,-0.1329,0.4307,1.5518,,120378000.0,98.692,"","",2022-02-15 05:00:00 UTC,133873000.0,United States
391973,UNCOMMON CENTS INVESTING LLC,6085632437,40,37,Small,185.0,326608561.0,2.7027,23.3802,5.57,66.95,6.6,68.79,2018-02-09 05:00:00 UTC,16.76,70.43,16.99,69.24,3.2800000000000002,11.25,,,2.96,11.1,,,16.1,15.3189,0001729754,53546,8.1266,0,0,302061321.0,WI,JANESVILLE,167459.0,0.029,0.1515,0.8712,-5.01,45908269.0,14.056,"Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2018-02-09 05:00:00 UTC,302061321.0,United States
556126,"UNCONVENTIONAL INVESTOR, LLC",(415) 235-3729,,,Micro,34.0,138811402.0,8.8235,90.7754,6.83,14.6,5.95,19.17,2022-02-14 05:00:00 UTC,22.11,0.0,23.43,,,,,,,,,,8.3,7.5152,0001910387,03801,9.9313,0,0,126271024.0,NH,PORTSMOUTH,11587.0,0.1127,0.1631,0.8383,,106754604.0,76.906,"",Investment Advisor,2022-02-14 05:00:00 UTC,126271024.0,United States
411835,UNIGESTION HOLDING SA,0041227044382,62,58,Mid,160.0,2043877104.0,21.875,26.5533,1.14,80.08,1.12,69.22,2018-07-24 04:00:00 UTC,14.49,63.38,13.95,53.72,10.879999999999999,10.32,,,9.34,8.98,,,2.2,8.625,0001745879,1211,12.3836,0,0,1818662081.0,V8,GENEVA,7559916.0,0.5189,0.1533,0.5795,4.74,0.0,0.0,Low BETA Stock Focus,"",2018-07-24 04:00:00 UTC,1818662081.0,SWITZERLAND
392314,UNIO CAPITAL LLC,212-920-2000,74,87,Micro,40.0,227227634.0,15.0,60.1872,6.32,173.28,6.92,166.82,2018-02-13 05:00:00 UTC,40.41,154.9,41.37,149.15,15.129999999999999,20.580000000000002,,,15.47,20.03,,,8.5,18.6857,0001730565,08540,16.2593,0,0,195449036.0,NJ,PRINCETON,180920.0,0.6245,0.1968,1.0891,4.74,0.0,0.0,Long-Term Focus,"Investment Advisor,Hedge Fund",2018-02-13 05:00:00 UTC,195449036.0,United States
358715,UNION ASSET MANAGEMENT HOLDING AG,49 (69) 2567-2861,,,Large,907.0,90265275060.0,14.774,35.4643,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.9,3.0595,0001575710,60311,,5,16,0.0,2M,FRANKFURT,0.0,,,,,320318732.0,0.355,"","",,0.0,GERMANY
358722,UNION INVESTMENT INSTITUTIONAL GMBH,49-69-2567-2775,,,Large,485.0,10896271443.0,11.3402,35.1832,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.7,3.2371,0001697816,60311,,0,12,0.0,2M,FRANKFURT A. M.,0.0,,,,,0.0,0.0,"","",,0.0,GERMANY
358723,UNION INVESTMENT PRIVATFONDS GMBH,49-69-2567-2775,,,Large,368.0,74180890482.0,14.6739,36.7416,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.6,2.9946,0001697619,60311,,5,5,0.0,2M,FRANKFURT A. M.,0.0,,,,,0.0,0.0,"","",,0.0,GERMANY
556329,UNION INVESTMENTS & DEVELOPMENT LTD.,011972747155596,,,Micro,46.0,22009319.0,21.7391,79.0573,5.77,34.34,1.51,18.41,2022-02-14 05:00:00 UTC,32.64,0.0,26.51,,,,,,,,,,2.4,7.2895,0001885902,6744317,-79.3973,0,0,106827578.0,L3,TEL AVIV,442972.0,0.36,0.212,1.0318,,2026390.0,9.207,"","",2022-02-14 05:00:00 UTC,106827578.0,ISRAEL
643116,UNION SAVINGS BANK,8605676430,,,Micro,310.0,191240690.0,6.7568,45.8936,5.42,13.7,5.03,14.7,2023-08-14 04:00:00 UTC,0.0,0.0,,,,,,,,,,,2.8,2.8412,0001985855,06759,8.4716,0,0,176304922.0,CT,LITCHFIELD,404809.0,0.1119,0.1439,0.8534,,79476256.0,41.558,"",Banks,2023-08-14 04:00:00 UTC,176304922.0,United States
453913,"UNION SQUARE PARK CAPITAL MANAGEMENT, LLC",3475146126,,,Micro,51.0,125607313.0,60.7843,70.944,-9.16,-30.12,-9.05,-38.13,2021-02-12 05:00:00 UTC,3.7,0.0,1.74,,-13.669999999999998,,,,-16.950000000000003,,,,2.1,3.6207,0001666231,10036,-7.0353,2,6,135112901.0,NY,NEW YORK,4983640.0,-0.585,0.281,1.1652,-24.74,40847700.0,32.52,"GARP,Short-Term Focus,Contrarian","Investment Advisor,Hedge Fund",2021-02-12 05:00:00 UTC,135112901.0,United States
555654,"UNIONVIEW, LLC",2067081048,,,Micro,95.0,120867838.0,15.2174,54.3984,4.28,12.94,4.52,15.42,2022-02-11 05:00:00 UTC,19.67,0.0,20.65,,,,,,,,,,6.4,6.6087,0001908167,98109,8.5298,0,0,111368380.0,WA,SEATTLE,406734.0,0.0759,0.1738,0.9079,,82056317.0,67.889,"",Investment Advisor,2022-02-11 05:00:00 UTC,111368380.0,United States
