filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,WhaleScore Qtr Equal-Wt,Fund Size,Holdings,13F AUM,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Option AUM,Option AUM Percentage,Call AUM,Call AUM Percentage,PUT AUM,PUT AUM Percentage,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous 13F AUM,Country,Date Filed
660744,SURGOCAP PARTNERS LP,646-974-6340,,,,Mid,16.0,2024092957.0,50.0,93.9319,-1.47,28.87,0.66,39.32,2024-02-14 05:00:00 UTC,25.2,0.0,33.28,,,,,,,,,,2.3,2.4167,0001960830,10010,4.2951,0,0,1940735938.0,NY,NEW YORK,9861702.0,0.2195,0.2021,1.324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2024-02-14 05:00:00 UTC,1940735938.0,United States,2025-05-15
552593,SURIENCE PRIVATE WEALTH LLC,(509) 853-1597,,,,Micro,36.0,57548869.0,58.3333,76.6826,-0.4,23.83,-0.77,18.11,2022-01-25 05:00:00 UTC,19.28,0.0,15.69,,12.64,,,,10.2,,,,0.5,3.0714,0001900195,98901,-25.6975,0,1,77452117.0,WA,YAKIMA,808799.0,0.5366,0.1714,0.8981,-0.23,37926560.0,65.903,234050.0,0.407,234050.0,0.407,0.0,0.0,"FINANCE concentrated,Short-Term Focus,ETF Investor",Investment Advisor,2022-01-25 05:00:00 UTC,77452117.0,United States,2025-04-24
79822,"SUSQUEHANNA ADVISORS GROUP, INC.",610-617-2600,,,,Mid,151.0,2444009615.0,57.6159,68.5408,-7.98,51.38,-4.8,52.26,2025-02-14 05:00:00 UTC,6.7,0.0,5.43,,,,,,,,,,0.1,0.64,0001444949,19004,-28.5545,8,0,3420803258.0,PA,BALA CYNWYD,831804264.0,0.5029,0.2089,1.3875,,375046479.0,15.346,875722704.0,35.831,0.0,0.0,875722704.0,35.831,"","",2025-02-14 05:00:00 UTC,3420803258.0,United States,2025-05-14
566517,"SUSQUEHANNA CAPITAL MANAGEMENT, LLC",6106172600,,,,Micro,1.0,184716054.0,0.0,100.0,-32.77,70.84,-32.77,64.15,2022-04-18 04:00:00 UTC,18.53,0.0,18.53,,21.060000000000002,,,,17.39,,,,13.0,13.0,0001879628,19004,-27.1912,0,0,253700298.0,PA,BALA CYNWYD,0.0,0.3759,0.4415,1.2809,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mid-Cap Focus,INFORMATION TECHNOLOGY concentrated","",2022-04-18 04:00:00 UTC,253700298.0,United States,2025-05-14
401182,SUSQUEHANNA FOUNDATION,6106172600,,,,Small,4.0,324233162.0,0.0,100.0,0.0,78.41,,220.6,2018-05-15 04:00:00 UTC,8.93,94.59,30.27,168.54,2.25,14.24,,,6.4,21.84,,,1.0,1.0,0001728195,19004,,0,0,0.0,PA,BALA CYNWYD,0.0,-0.0981,0.2382,1.1836,-9.72,323228979.0,99.69,0.0,0.0,0.0,0.0,0.0,0.0,"","",2018-05-15 04:00:00 UTC,0.0,United States,
79831,"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",610-617-2600,,,,Mid,1265.0,7159332611.0,32.4901,22.6193,-2.77,128.03,-2.77,166.49,2018-05-15 04:00:00 UTC,11.82,138.96,12.63,170.88,13.4,19.03,12.5,,11.700000000000001,22.06,15.03,,0.3,0.8095,0001446179,19004,2.3062,0,1,6997945425.0,PA,BALA CYNWYD,82854498.0,0.4329,0.2218,0.7961,-2.03,0.0,0.0,1191564000.0,16.644,1191564000.0,16.644,0.0,0.0,"","",2018-05-15 04:00:00 UTC,6997945425.0,United States,2025-05-14
566537,"SUSQUEHANNA GROWTH EQUITY FUND V, LLLP",610-617-2600,,,,Micro,1.0,47304443.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,8.0,8.0,0001879009,19004,,0,0,0.0,PA,BALA CYNWYD,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,United States,
431422,SUSQUEHANNA INTERNATIONAL GROUP LTD.,353-1-802800,,,,Small,193.0,849470246.0,88.0829,68.7857,0.0,35.49,,16.42,2019-02-14 05:00:00 UTC,14.75,23.51,18.39,8.57,1.17,4.31,,,0.25,1.66,,,0.3,0.1192,0001765924,1,,1,0,0.0,L2,DUBLIN,0.0,-0.1418,0.2495,0.998,-10.02,205680211.0,24.213,73229325.0,8.621,0.0,0.0,73229325.0,8.621,"","",2019-02-14 05:00:00 UTC,0.0,IRELAND,
36674,"SUSQUEHANNA INTERNATIONAL GROUP, LLP",610-617-2600,,,,Mega,13846.0,585859712475.0,23.5808,27.5665,-3.85,1564.76,-3.65,1588.45,2008-11-14 05:00:00 UTC,26.1,222.12,18.19,189.93,21.43,26.36,22.43,17.86,20.080000000000002,23.73,20.349999999999998,18.88,21.0,22.4515,0001446194,19004,-11.5926,2839,3163,662681665293.0,PA,BALA CYNWYD,2491996992.0,0.7489,0.2278,1.0369,4.62,173636757472.0,29.638,524914068197.0,89.597,272156312041.0,46.454,252757756156.0,43.143,Long-Term Focus,Market Maker,2008-11-14 05:00:00 UTC,662681665293.0,United States,2025-05-14
431423,"SUSQUEHANNA INTERNATIONAL SECURITIES, LTD.",353-1-802800,,,,Small,72.0,1955603198.0,41.6667,80.9176,0.0,73.97,,151.78,2019-02-14 05:00:00 UTC,14.05,44.65,17.65,89.87,5.029999999999999,7.66,,,10.65,13.68,,,0.3,0.5833,0001765923,D01 T6T0,,15,16,0.0,L2,DUBLIN,0.0,0.0266,0.1955,0.9389,-5.45,4201275.0,0.215,1738535214.0,88.9,512330079.0,26.198,1226205135.0,62.702,"","",2019-02-14 05:00:00 UTC,0.0,IRELAND,
80400,SUSQUEHANNA INVESTMENT GROUP,610-617-2600,,,,Large,789.0,20705338612.0,16.3498,28.5814,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,5.0,5.8606,0000918950,19004,,323,326,0.0,PA,BALA CYNWYD,0.0,,,,,456696015.0,2.206,19926619357.0,96.239,12476178539.0,60.256,7450440818.0,35.983,"","",,0.0,United States,
660800,SUSQUEHANNA PACIFIC PTY LTD,61-2-8226-5000,,,,Micro,32.0,146239178.0,21.875,75.5289,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.3,2.3125,0002011591,2000,,0,0,0.0,C3,BARANGAROO,0.0,,,,,37438131.0,25.601,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,AUSTRALIA,
660802,"SUSQUEHANNA PORTFOLIO STRATEGIES, LLC",16106762600,,,,Micro,173.0,232550703.0,98.2659,48.9512,-3.84,8.2,3.58,19.07,2024-02-14 05:00:00 UTC,3.31,0.0,14.3,,,,,,,,,,0.0,0.8688,0001996449,19004,684.1166,0,0,29657667.0,PA,BALA CYNWYD,6017253.0,-0.128,0.1504,1.0288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",2024-02-14 05:00:00 UTC,29657667.0,United States,2025-05-14
79836,"SUSQUEHANNA SECURITIES, LLC",610-617-2600,,,,Mega,11457.0,563352659068.0,12.9266,28.026,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,6.1,5.1862,0001446580,19004,,2839,3163,0.0,PA,BALA CYNWYD,0.0,,,,,171730439087.0,30.484,504987448840.0,89.639,259680133502.0,46.095,245307315338.0,43.544,"","",,0.0,United States,
2828,"SUSTAINABLE GROWTH ADVISERS, LP",203-348-4742,56,62,62,Large,57.0,17928284678.0,7.0175,50.555,-4.15,1055.41,-3.89,928.95,2005-02-09 05:00:00 UTC,13.49,73.77,13.68,71.97,13.74,11.690000000000001,14.549999999999999,15.4,14.04,11.450000000000001,14.069999999999999,15.02,12.5,19.3214,0001290668,06901,-10.086,0,0,19939372554.0,CT,STAMFORD,22729872.0,0.5072,0.1908,1.0876,-1.16,7530380.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,Long-Term Focus,Investment Advisor,2005-02-09 05:00:00 UTC,19939372554.0,United States,2025-05-06
296574,"SUSTAINABLE INSIGHT CAPITAL MANAGEMENT, LLC",646 790 4800,67,80,72,Micro,82.0,200902434.0,30.4878,52.024,-1.93,201.04,-2.84,198.97,2017-02-14 05:00:00 UTC,16.9,125.72,16.64,140.37,17.73,17.68,15.479999999999999,,19.07,19.17,16.42,,4.5,8.1667,0001580677,10023,-12.0849,0,0,228518651.0,NY,NEW YORK,979690.0,0.7811,0.1818,1.0122,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2017-02-14 05:00:00 UTC,228518651.0,United States,2025-05-13
572081,SUTTON PLACE INVESTORS LLC,(914) 767-0974,38,46,38,Micro,139.0,148693787.0,30.9353,45.7006,-1.52,26.89,-2.21,31.78,2022-05-25 04:00:00 UTC,5.56,0.0,7.38,,9.45,,,,11.03,,,,7.4,7.066,0001930301,10536,-13.8837,0,0,172666316.0,NY,KATONAH,365421.0,0.354,0.1427,0.8034,-3.3,114071792.0,76.716,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2022-05-25 04:00:00 UTC,172666316.0,United States,2025-04-29
256259,"SUVRETTA CAPITAL MANAGEMENT, LLC",2127025204,69,73,71,Mid,112.0,2694889925.0,25.0,47.5212,-9.94,200.38,-14.15,189.25,2014-02-14 05:00:00 UTC,7.02,54.34,-0.69,42.73,13.209999999999999,9.07,8.6,9.81,10.11,7.380000000000001,7.630000000000001,9.180000000000001,3.3,6.86,0001569064,10022,-8.1564,1,0,2934214992.0,NY,NEW YORK,39209535.0,0.388,0.2276,1.0758,-1.86,223756000.0,8.303,223756000.0,8.303,0.0,0.0,223756000.0,8.303,HEALTH CARE concentrated,"Investment Advisor,Hedge Fund",2014-02-14 05:00:00 UTC,2934214992.0,United States,2025-05-15
288335,SVB WEALTH LLC,617-223-0200,,,,Mid,1915.0,2433544145.0,81.3577,60.9405,-4.94,177.26,-16.09,285.8,2015-02-10 05:00:00 UTC,18.95,100.87,50.06,157.29,15.440000000000001,14.97,12.540000000000001,10.67,28.48,20.810000000000002,17.169999999999998,14.34,0.6,5.0772,0001626116,02110,-54.509,0,0,5349503398.0,MA,BOSTON,34967844.0,0.6744,0.1709,0.9249,1.77,297521121.0,12.226,0.0,0.0,0.0,0.0,0.0,0.0,Long-Term Focus,Investment Advisor,2015-02-10 05:00:00 UTC,5349503398.0,United States,2025-05-14
328258,SVENSKA HANDELSBANKEN AB (PUBL),004687011000,59,63,67,Micro,7.0,100490000.0,71.4286,100.0,-7.11,258.85,-4.03,305.02,2016-02-16 05:00:00 UTC,15.78,79.56,18.0,103.25,11.44,12.42,11.790000000000001,,15.079999999999998,15.24,13.84,,0.2857,1.1429,0001643792,10670,16030.0161,0,0,623000.0,V7,STOCKHOLM,504692.0,0.41,0.1786,0.8751,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mega-Cap Focus,"",2016-02-16 05:00:00 UTC,623000.0,SWEDEN,2025-04-28
503984,SVF SPONSOR III (DE) LLC,345-949-0100,,,,Micro,1.0,183708900.0,0.0,100.0,-0.44,64.83,-0.44,64.83,2023-02-14 05:00:00 UTC,-31.89,0.0,-31.89,,,,,,,,,,9.0,9.0,0001838428,94025,-14.7617,0,0,215523900.0,CA,MENLO PARK,0.0,0.169,0.8194,3.4515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",2023-02-14 05:00:00 UTC,215523900.0,United States,2025-05-15
482708,SW INVESTMENT MANAGEMENT LLC,773-818-7873,65,70,73,Small,14.0,319801900.0,42.8571,100.0,-3.97,12.54,-0.99,59.44,2021-02-12 05:00:00 UTC,24.07,0.0,39.11,,5.5,,,,16.25,,,,8.5,8.625,0001824821,81435,-24.9776,0,0,426275400.0,CO,TELLURIDE,3780000.0,0.032,0.3124,1.3763,-12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFORMATION TECHNOLOGY concentrated,"Investment Advisor,Hedge Fund",2021-02-12 05:00:00 UTC,426275400.0,United States,2025-05-13
634096,SWAN CAPITAL LLC,8503809558,,,,Micro,425.0,216532941.0,20.7059,64.7291,0.0,24.59,,30.13,2023-05-15 04:00:00 UTC,17.82,0.0,20.8,,,,,,,,,,3.3,2.5366,0001952722,32502,5.6406,0,0,204971323.0,FL,PENSACOLA,187625.0,0.2899,0.1091,0.8121,,196558150.0,90.775,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2023-05-15 04:00:00 UTC,204971323.0,United States,2025-05-23
256457,"SWAN GLOBAL INVESTMENTS, LLC",9703828901,47,56,46,Mid,73.0,3380071976.0,28.7671,85.5546,-2.26,143.31,-2.7,225.32,2014-02-14 05:00:00 UTC,8.87,66.17,11.01,95.83,7.7,10.69,8.63,7.91,12.34,14.39,11.600000000000001,11.020000000000001,15.7,12.8382,0001591505,81301,-1.5857,6,1,3434533931.0,CO,DURANGO,3232155.0,0.2189,0.1494,0.8293,-5.38,3365159954.0,99.559,1409672746.0,41.706,43924258.0,1.3,1365748488.0,40.406,"Mega-Cap Focus,FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2014-02-14 05:00:00 UTC,3434533931.0,United States,2025-05-13
255758,SWEDBANK AB,46-8-585 900 00,,,,Large,717.0,75115066957.0,6.834,34.3037,0.0,62.66,,77.47,2024-05-13 04:00:00 UTC,11.12,0.0,17.57,,14.17,,,,17.06,,,,2.4,3.71,0000946431,105 34,-7.6356,0,0,81324659445.0,V7,STOCKHOLM,99022068.0,0.4993,0.1982,1.0717,0.37,13839147.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,"",Banks,2024-05-13 04:00:00 UTC,81324659445.0,SWEDEN,2025-04-14
636281,"SWEENEY & MICHEL, LLC",(530) 487-1777,,,,Micro,119.0,228526174.0,,51.3581,-0.39,29.59,-1.83,28.8,2023-06-07 04:00:00 UTC,9.71,0.0,8.78,,,,,,,,,,0.0,0.0,0001979556,95926,,0,0,0.0,CA,CHICO,3416185.0,0.4482,0.1024,0.702,,138396629.0,60.561,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2023-06-07 04:00:00 UTC,0.0,United States,2025-04-09
722186,SWF LLC,402-502-1122,,,,Small,5.0,357504350.0,60.0,100.0,0.0,0.0,,,2025-08-01 04:00:00 UTC,0.0,,,,,,,,,,,,5.0,5.0,0002065728,68122,21.1348,0,0,295129387.0,NE,OMAHA,58132.0,,,,,6506553.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,"","",2025-08-01 04:00:00 UTC,295129387.0,United States,2025-08-01
660649,"SWISHER FINANCIAL CONCEPTS, INC.",614-890-1930,,,,Micro,90.0,121020802.0,41.1111,59.2778,-2.53,5.81,-2.19,7.71,2024-02-13 05:00:00 UTC,5.5,0.0,7.57,,,,,,,,,,1.5,3.7625,0001947503,43082,42.5037,0,0,84924681.0,OH,WESTERVILLE,1480502.0,-0.2868,0.0945,0.6712,,91699326.0,75.772,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2024-02-13 05:00:00 UTC,84924681.0,United States,2025-04-09
222919,SWISS NATIONAL BANK,(41)-44-631-31-11,,,,Large,2478.0,141576532450.0,4.8023,31.0532,-5.76,301.81,-5.43,437.38,2013-08-09 04:00:00 UTC,15.57,95.58,15.65,130.08,20.24,14.360000000000001,14.14,13.139999999999999,21.759999999999998,18.13,17.78,16.13,22.0,33.2891,0001582202,CH-8022,-5.8211,0,0,150327292472.0,V8,ZURICH,49090936.0,1.0037,0.1736,0.967,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Long-Term Focus,Index Clone",Banks,2013-08-09 04:00:00 UTC,150327292472.0,SWITZERLAND,2025-05-12
466027,SWISSPARTNERS ADVISORS LTD,41582000800,,,,Micro,26.0,94934882.0,15.3846,77.0037,-7.28,95.89,-9.11,79.45,2020-03-09 04:00:00 UTC,2.2,87.78,-2.31,75.59,9.9,13.43,,,8.08,11.92,,,5.8,12.4348,0001805754,8002,2.2348,0,0,92859671.0,V8,ZURICH,536341.0,0.2363,0.2274,1.0286,-6.45,36635242.0,38.59,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2020-03-09 04:00:00 UTC,92859671.0,SWITZERLAND,2025-04-24
697643,"SWITCHPOINT FINANCIAL PLANNING, LLC",8017538538,,,,Micro,54.0,105424398.0,12.963,67.3116,-0.38,2.03,0.1,2.38,2025-02-12 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9216,0002055526,84043,0.9339,0,0,104448918.0,UT,LEHI,115451.0,-0.4058,0.1097,0.5874,,97735303.0,92.707,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-02-12 05:00:00 UTC,104448918.0,United States,2025-04-29
501065,"SWMG, LLC",817-210-3444,47,34,45,Small,135.0,252071425.0,32.5926,55.8649,-0.05,27.75,-0.91,33.23,2021-02-16 05:00:00 UTC,6.19,0.0,8.53,,7.340000000000001,,,,9.520000000000001,,,,4.3,5.1622,0001839255,76102,0.4944,0,0,250831315.0,TX,FORT WORTH,1484051.0,0.2177,0.1334,0.7002,-4.75,236023632.0,93.634,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-02-16 05:00:00 UTC,250831315.0,United States,2025-04-28
663219,SWP FINANCIAL LLC,(858) 768-0096,,,,Micro,73.0,163692391.0,21.9178,62.2938,-1.96,10.85,-2.75,9.75,2024-03-08 05:00:00 UTC,8.02,0.0,6.92,,,,,,,,,,2.8,3.619,0002014200,92122,-1.2454,0,0,165756788.0,CA,SAN DIEGO,298578.0,-0.1081,0.0987,0.7156,,146622683.0,89.572,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2024-03-08 05:00:00 UTC,165756788.0,United States,2025-05-02
392854,SWS PARTNERS,614-670-5733,,,,Small,120.0,304701118.0,10.8333,33.5676,0.0,58.82,,56.21,2018-02-15 05:00:00 UTC,21.17,47.8,19.78,46.21,6.2700000000000005,8.129999999999999,6.83,,5.5,7.89,6.58,,6.2,11.4954,0001731731,43201,-7.7335,0,0,330240174.0,OH,COLUMBUS,868979.0,0.0852,0.2101,1.0592,-8.58,134857216.0,44.259,0.0,0.0,0.0,0.0,0.0,0.0,"","Investment Advisor,Hedge Fund",2018-02-15 05:00:00 UTC,330240174.0,United States,2025-05-19
470890,SYCALE ADVISORS (NY) LLC,212-421-1137,46,50,58,Small,28.0,362994643.0,42.8571,67.2103,0.24,71.93,1.34,122.49,2020-05-07 04:00:00 UTC,31.02,58.55,34.8,109.51,9.33,9.66,,,8.37,15.939999999999998,,,2.9,3.4783,0001811522,10022,-5.9154,1,0,385817258.0,NY,NEW YORK,29354659.0,0.2566,0.1909,0.8991,-4.52,58891157.0,16.224,52750477.0,14.532,0.0,0.0,52750477.0,14.532,"","Investment Advisor,Hedge Fund",2020-05-07 04:00:00 UTC,385817258.0,United States,2025-05-15
288677,"SYCAMORE PARTNERS MANAGEMENT, L.P.",(917) 566-8699,,,,Small,1.0,405391779.0,0.0,100.0,-11.57,-96.4,-11.57,-83.81,2015-02-12 05:00:00 UTC,-16.84,57.47,-16.84,42.67,2.87,9.51,-13.489999999999998,-26.790000000000003,-0.44,7.37,-14.7,-17.849999999999998,13.0,13.0,0001632833,10019,4.7801,0,0,386897628.0,NY,NEW YORK,0.0,-0.0194,0.8459,1.5489,-26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Small-Cap Focus,CONSUMER DISCRETIONARY concentrated","Investment Advisor,Hedge Fund",2015-02-12 05:00:00 UTC,386897628.0,United States,2025-05-15
389747,SYCOMORE ASSET MANAGEMENT,0033144401612,67,71,70,Small,73.0,704564000.0,0.0,42.4401,-5.79,80.64,-2.28,94.07,2019-02-15 05:00:00 UTC,8.45,59.64,9.79,79.97,13.13,9.81,,,17.119999999999997,12.47,,,5.4,9.726,0001728681,75008,0.4654,0,0,701300000.0,I0,PARIS,0.0,0.433,0.2095,1.1072,-2.44,506000.0,0.072,9000.0,0.001,9000.0,0.001,0.0,0.0,INFORMATION TECHNOLOGY concentrated,"",2019-02-15 05:00:00 UTC,701300000.0,FRANCE,2025-05-14
642773,SYKON CAPITAL LLC,914-898-3694,,,,Small,83.0,263284513.0,46.988,63.7559,-2.57,15.36,-1.61,13.43,2023-08-10 04:00:00 UTC,6.21,0.0,6.56,,,,,,,,,,0.3,4.7302,0001988408,10528,-9.288,0,0,290242202.0,NY,HARRISON,4042040.0,0.0354,0.1019,0.7115,,237300515.0,90.131,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2023-08-10 04:00:00 UTC,290242202.0,United States,2025-05-15
288774,SYLEBRA CAPITAL LLC,(332) 242-8518,65,61,77,Small,27.0,1984781429.0,14.8148,84.0163,7.36,164.11,2.79,174.3,2015-02-13 05:00:00 UTC,15.11,13.29,1.03,-3.05,9.3,2.53,7.99,10.2,5.36,-0.62,4.47,9.39,9.6,11.9167,0002003074,94306,-25.6308,0,0,2668821867.0,CA,PALO ALTO,29280572.0,0.1436,0.3394,1.4257,-9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"INFORMATION TECHNOLOGY concentrated,Growth Investor,High BETA Stock Focus","Investment Advisor,Hedge Fund",2015-02-13 05:00:00 UTC,2668821867.0,United States,2025-05-16
695289,"SYLVEST ADVISORS, LLC",2143738362,,,,Micro,79.0,159960191.0,16.4557,70.679,-1.91,-0.98,-1.88,0.56,2025-01-24 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9296,0002044121,75240,-1.6698,0,0,162676550.0,TX,DALLAS,347227.0,-0.2982,0.1879,1.0753,,117358141.0,73.367,0.0,0.0,0.0,0.0,0.0,0.0,"",Investment Advisor,2025-01-24 05:00:00 UTC,162676550.0,United States,2025-04-23
392583,SYM FINANCIAL CORP,2192672300,38,33,28,Small,394.0,811655565.0,26.1421,74.4411,-2.84,88.27,0.76,47.01,2018-02-14 05:00:00 UTC,2.68,79.79,3.29,74.12,7.670000000000001,12.45,9.29,,5.19,11.73,6.25,,13.9,6.8807,0000764739,46590,4.926,0,0,773550444.0,IN,WINONA LAKE,1078624.0,0.2172,0.1476,0.829,-5.32,648817468.0,79.938,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2018-02-14 05:00:00 UTC,773550444.0,United States,2025-05-06
69636,SYMETRA FINANCIAL CORP,425-256-8000,,,,Small,5.0,406463000.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,7.0,7.0,0001403385,98004-5135,,0,0,0.0,WA,BELLEVUE,0.0,,,,,406460000.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,"","",,0.0,United States,
471590,SYMETRA INVESTMENT MANAGEMENT COMPANY,860-370-7011,86,48,50,Small,5.0,406463000.0,0.0,100.0,-13.43,64.24,-2.62,34.82,2020-05-15 04:00:00 UTC,-16.63,64.24,7.01,34.82,-6.34,10.43,,,10.94,6.16,,,10.6,10.6,0001811513,06032,0.6478,0,0,403847000.0,CT,FARMINGTON,696860.0,-0.5163,0.2339,0.4831,-19.52,406460000.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,"Mega-Cap Focus,FINANCE concentrated",Investment Advisor,2020-05-15 04:00:00 UTC,403847000.0,United States,2025-05-12
698240,SYMMETRY INVESTMENTS (HONG KONG) LTD,85236989100,,,,Micro,27.0,65071453.0,,64.087,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001691932,CENTRAL,,1,1,0.0,K3,HONG KONG,0.0,,,,,19711493.0,30.292,3794295.0,5.831,1832775.0,2.817,1961520.0,3.014,"","",,0.0,HONG KONG,
698246,SYMMETRY INVESTMENTS JERSEY LTD,0044-207-072-3100,,,,Micro,69.0,235048672.0,,31.7887,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0002056605,JE2 3EH,,16,14,0.0,Y9,ST HELIER,0.0,,,,,0.0,0.0,112853517.0,48.012,53998905.0,22.973,58854612.0,25.039,"","",,0.0,JERSEY,
499293,SYMMETRY INVESTMENTS LP,00442070723100,52,62,66,Small,226.0,1442400466.0,68.1416,59.9572,-2.0,28.0,2.83,41.27,2021-02-05 05:00:00 UTC,14.15,0.0,12.09,,10.79,,,,14.34,,,,1.1,2.6763,0001691919,JE2 3EH,-24.888,23,26,1920334003.0, ,ST HELIER,21302870.0,0.2821,0.2251,1.1477,-6.14,608267005.0,42.17,330108553.0,22.886,176304421.0,12.223,153804132.0,10.663,"","Investment Advisor,Hedge Fund",2021-02-05 05:00:00 UTC,1920334003.0,,2025-05-15
698231,SYMMETRY INVESTMENTS UK LLP,442070723100,,,,Small,18.0,773489662.0,,97.063,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001691917,SW1Y 4JR,,1,2,0.0,X0,LONDON,0.0,,,,,519238316.0,67.129,33000196.0,4.267,21818896.0,2.821,11181300.0,1.446,"","",,0.0,UNITED KINGDOM,
698232,SYMMETRY INVESTMENTS US LLC,212-381-4000,,,,Small,62.0,355731547.0,,48.4477,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0002055506,10022,,7,13,0.0,NY,NEW YORK,0.0,,,,,63993421.0,17.989,174847200.0,49.152,93040500.0,26.155,81806700.0,22.997,"","",,0.0,United States,
358310,"SYMMETRY PARTNERS, LLC",8607816550,28,27,29,Small,143.0,719109912.0,15.3846,55.7931,-0.12,81.39,-1.33,74.19,2017-02-13 05:00:00 UTC,9.87,61.09,7.78,52.12,7.6899999999999995,10.0,7.37,,6.800000000000001,8.75,6.72,,8.5,13.6519,0001697493,06033,2.2828,0,0,703060680.0,CT,GLASTONBURY,1351914.0,0.2571,0.1267,0.7054,-3.99,653619515.0,90.893,0.0,0.0,0.0,0.0,0.0,0.0,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2017-02-13 05:00:00 UTC,703060680.0,United States,2025-04-23
2837,SYMMETRY PEAK MANAGEMENT LLC,484-588-4116,,,,Micro,49.0,86879828.0,79.5918,90.7731,-24.72,421.92,-17.16,796.58,2007-02-09 05:00:00 UTC,-2.2,-44.25,2.54,-9.2,-1.97,-11.03,-1.17,4.51,11.34,-1.91,5.47,10.15,1.1,2.1111,0001389234,19087,-7.9023,2,21,94334401.0,PA,RADNOR,922397.0,-0.2044,0.3197,1.3878,-20.67,35926863.0,41.352,84866456.0,97.682,84091396.0,96.79,775060.0,0.892,"",Investment Advisor,2007-02-09 05:00:00 UTC,94334401.0,United States,2025-05-15
